"code_centre_interet","libelle_centre_interet","code_ogr_rome","code_rome","libelle_rome","principal"
"22","Je souhaite prendre soin des autres","407","K2104","Surveillant / Surveillante en milieu scolaire","oui"
"22","Je souhaite prendre soin des autres","404546","K2113","Accompagnant / Accompagnante des élèves en situation de handicap (AESH)","non"
"22","Je souhaite prendre soin des autres","488886","K2115","Conseiller principal / Conseillère principale d'éducation","oui"
"22","Je souhaite prendre soin des autres","431","K2601","Porteur / Porteuse funéraire","oui"
"22","Je souhaite prendre soin des autres","432","K2602","Conseiller / Conseillère funéraire","oui"
"22","Je souhaite prendre soin des autres","433","K2603","Thanatopracteur / Thanatopractrice","oui"
"22","Je souhaite prendre soin des autres","447","L1501","Maquilleur / Maquilleuse spectacle","non"
"22","Je souhaite prendre soin des autres","448","L1502","Costumier / Costumière","non"
"22","Je souhaite prendre soin des autres","489211","N2207","Agent / Agente d'accompagnement du transport","oui"
"22","Je souhaite prendre soin des autres","488591","N4108","Chauffeur accompagnateur / Chauffeuse accompagnatrice de personnes à mobilité réduite","oui"
"23","Je souhaite protéger et secourir","57","C1103","Courtier / Courtière en assurance","non"
"23","Je souhaite protéger et secourir","224","H1303","Technicien / Technicienne en Hygiène, Sécurité, Environnement industriel (HSE)","non"
"23","Je souhaite protéger et secourir","489181","H1308","Animateur / Animatrice en Hygiène Sécurité Environnement (HSE)","oui"
"23","Je souhaite protéger et secourir","489183","H1309","Technicien / Technicienne en radioprotection","non"
"23","Je souhaite protéger et secourir","324","I1503","Technicien / Technicienne en risques technologiques","non"
"23","Je souhaite protéger et secourir","488273","I1504","Décontaminateur / Décontamineuse nucléaire et radiologique","non"
"23","Je souhaite protéger et secourir","488281","I1505","Technicien / Technicienne déchet nucléaire","non"
"23","Je souhaite protéger et secourir","489013","I1507","Opérateur / Opératrice démantèlement nucléaire","non"
"23","Je souhaite protéger et secourir","332","J1101","Médecin du travail et de prévention","non"
"23","Je souhaite protéger et secourir","404041","J1105","Médecin coordonnateur","non"
"23","Je souhaite protéger et secourir","488764","J1108","Médecin régulateur","non"
"23","Je souhaite protéger et secourir","489214","J1111","Gynécologue","oui"
"23","Je souhaite protéger et secourir","342","J1305","Ambulancier / Ambulancière","non"
"23","Je souhaite protéger et secourir","362","J1506","Infirmier / Infirmière en soins généraux (IDE)","non"
"23","Je souhaite protéger et secourir","488289","J1508","Infirmier / Infirmière en Pratique Avancée (IPA)","non"
"23","Je souhaite protéger et secourir","488567","J1510","Infirmier coordinateur / Infirmière coordinatrice (IDEC)","non"
"23","Je souhaite protéger et secourir","488872","J1511","Infirmier / Infirmière scolaire","non"
"23","Je souhaite protéger et secourir","365","K1102","Mandataire judiciaire à la protection des majeurs","non"
"23","Je souhaite protéger et secourir","368","K1201","Assistant social / Assistante sociale","oui"
"23","Je souhaite protéger et secourir","404543","K1309","Accueillant familial / Accueillante familiale auprès d'enfants","non"
"23","Je souhaite protéger et secourir","380","K1402","Médecin conseil","oui"
"23","Je souhaite protéger et secourir","391","K1701","Militaire du rang Combattant / Combattante","oui"
"23","Je souhaite protéger et secourir","395","K1705","Secouriste","oui"
"23","Je souhaite protéger et secourir","396","K1706","Agent / Agente de la force publique","non"
"23","Je souhaite protéger et secourir","488295","K1708","Gardien / Gardienne de la paix","non"
"23","Je souhaite protéger et secourir","488708","K1712","Conducteur / Conductrice de véhicule de combat","oui"
"23","Je souhaite protéger et secourir","488712","K1713","Tireur / Tireuse d'engin blindé","oui"
"23","Je souhaite protéger et secourir","488892","K1714","Missilier / Missilière artillerie","oui"
"23","Je souhaite protéger et secourir","488906","K1715","Officier / Officière des forces armées","oui"
"23","Je souhaite protéger et secourir","489186","K1720","Gardien / Gardienne de compagnie républicaine de sécurité","non"
"23","Je souhaite protéger et secourir","402","K1903","Juriste","non"
"23","Je souhaite protéger et secourir","489169","K1908","Responsable de service contentieux et recouvrement","non"
"23","Je souhaite protéger et secourir","428","K2501","Gardien / Gardienne","non"
"23","Je souhaite protéger et secourir","429","K2502","Responsable sécurité de site","non"
"23","Je souhaite protéger et secourir","430","K2503","Agent / Agente de prévention et de sécurité","oui"
"23","Je souhaite protéger et secourir","404548","K2504","Agent / Agente de sécurité événementielle","non"
"23","Je souhaite protéger et secourir","488622","K2505","Enquêteur privé / Enquêtrice privée","non"
"23","Je souhaite protéger et secourir","488611","N4111","Conducteur / Conductrice super poids lourd de l'armée","non"
"24","Je souhaite transmettre","12","A1301","Technicien / Technicienne de culture maraîchère","non"
"24","Je souhaite transmettre","403085","C1505","Responsable d'agence immobilière","non"
"24","Je souhaite transmettre","488919","D1218","Formateur coiffeur / Formatrice coiffeuse","oui"
"24","Je souhaite transmettre","172","F1612","Tailleur / Tailleuse de pierre","non"
"24","Je souhaite transmettre","488794","G1106","Animateur / Animatrice du patrimoine","non"
"24","Je souhaite transmettre","182","G1201","Guide-accompagnateur / Guide-accompagnatrice","non"
"24","Je souhaite transmettre","185","G1204","Éducateur sportif / Éducatrice sportive","non"
"24","Je souhaite transmettre","403072","G1207","Surveillant / Surveillante de baignade","non"
"24","Je souhaite transmettre","403077","G1208","Entraîneur / Entraîneure de sport professionnel et de haut niveau","non"
"24","Je souhaite transmettre","403958","G1210","Enseignant / Enseignante d'équitation","non"
"24","Je souhaite transmettre","404961","G1211","Analyste de la performance sportive","non"
"24","Je souhaite transmettre","404971","G1217","Moniteur / Monitrice en salle de sport","non"
"24","Je souhaite transmettre","404975","G1218","Préparateur / Préparatrice physique","non"
"24","Je souhaite transmettre","488606","G1222","Guide-conférencier / Guide-conférencière","non"
"24","Je souhaite transmettre","489193","G1223","Animateur / Animatrice en site de divertissement","non"
"24","Je souhaite transmettre","488616","G1224","Maître-nageur sauveteur / Maître-nageuse sauveteuse","non"
"24","Je souhaite transmettre","488733","G1226","Chef / Cheffe de bassin","non"
"24","Je souhaite transmettre","488752","G1227","Guide-interprète","non"
"24","Je souhaite transmettre","489050","G1233","Préparateur mental / Préparatrice mentale du sport","non"
"24","Je souhaite transmettre","489038","H2210","Tonnelier / Tonnelière","non"
"24","Je souhaite transmettre","488869","I1315","Monteur raccordeur / Monteuse raccordeuse fibre optique","non"
"24","Je souhaite transmettre","488900","I1317","Technicien / Technicienne de maintenance fibre optique","non"
"24","Je souhaite transmettre","489206","I1320","Technicien / Technicienne de maintenance d'équipements connectés","non"
"24","Je souhaite transmettre","332","J1101","Médecin du travail et de prévention","non"
"24","Je souhaite transmettre","333","J1102","Médecin généraliste","non"
"24","Je souhaite transmettre","488916","J1110","Médecin légiste","non"
"24","Je souhaite transmettre","361","J1505","Infirmier / Infirmière de prévention","non"
"24","Je souhaite transmettre","489197","J1512","Infirmier / Infirmière de santé au travail","non"
"24","Je souhaite transmettre","370","K1203","Éducateur technique spécialisé / Éducatrice technique spécialisée","oui"
"24","Je souhaite transmettre","375","K1301","Accompagnateur médicosocial / Accompagnatrice médicosociale","non"
"24","Je souhaite transmettre","404045","K1307","Animateur / Animatrice petite enfance","non"
"24","Je souhaite transmettre","404046","K1308","Agent territorial spécialisé / Agente territoriale spécialisée des écoles maternelles (ATSEM)","non"
"24","Je souhaite transmettre","393","K1703","Responsable Opérationnel / Opérationnelle de la défense","non"
"24","Je souhaite transmettre","395","K1705","Secouriste","non"
"24","Je souhaite transmettre","404","K2101","Conseiller / Conseillère en formation","oui"
"24","Je souhaite transmettre","408","K2105","Professeur / Professeure de musique","oui"
"24","Je souhaite transmettre","409","K2106","Professeur / Professeure des écoles","oui"
"24","Je souhaite transmettre","410","K2107","Professeur / Professeure de collège et de lycée","oui"
"24","Je souhaite transmettre","411","K2108","Professeur / Professeure des universités","oui"
"24","Je souhaite transmettre","412","K2109","Professeur / Professeure d'enseignement professionnel","oui"
"24","Je souhaite transmettre","413","K2110","Moniteur / Monitrice d'auto-école","oui"
"24","Je souhaite transmettre","414","K2111","Formateur / Formatrice","oui"
"24","Je souhaite transmettre","404546","K2113","Accompagnant / Accompagnante des élèves en situation de handicap (AESH)","non"
"24","Je souhaite transmettre","488317","K2114","Formateur / Formatrice qualité","oui"
"24","Je souhaite transmettre","488915","K2116","Responsable d'unité d'enseignement de la conduite de véhicule","oui"
"24","Je souhaite transmettre","489031","K2118","Directeur / Directrice d'école primaire","oui"
"24","Je souhaite transmettre","488936","M1413","Chargé / Chargée de mission RSE - Responsabilité Sociétale de l'Entreprise","non"
"24","Je souhaite transmettre","489184","M1617","Médecin responsable de la Documentation et de l'Information Médicale (Médecin responsable -DIM-)","non"
"25","Je suis amateur / amatrice de sensations fortes","158","F1501","Poseur / Poseuse de charpentes ou constructions bois","non"
"25","Je suis amateur / amatrice de sensations fortes","159","F1502","Échafaudeur / Échafaudeuse","non"
"25","Je suis amateur / amatrice de sensations fortes","160","F1503","Charpentier / Charpentière","non"
"25","Je suis amateur / amatrice de sensations fortes","489030","F1623","Monteur / Monteuse installation réseaux mobiles","non"
"25","Je suis amateur / amatrice de sensations fortes","186","G1205","Opérateur / Opératrice d'attraction","non"
"25","Je suis amateur / amatrice de sensations fortes","489046","G1232","Opérateur / Opératrice de parcours acrobatique dans les arbres","oui"
"25","Je suis amateur / amatrice de sensations fortes","322","I1501","Cordiste","oui"
"25","Je suis amateur / amatrice de sensations fortes","488770","I1506","Chef / Cheffe d'équipe cordiste","oui"
"25","Je suis amateur / amatrice de sensations fortes","360","J1504","Infirmier / Infirmière de bloc opératoire (IBODE)","non"
"25","Je suis amateur / amatrice de sensations fortes","488789","L1207","Cascadeur / Cascadeuse","oui"
"25","Je suis amateur / amatrice de sensations fortes","446","L1401","Sportif professionnel / Sportive professionnelle","non"
"25","Je suis amateur / amatrice de sensations fortes","535","N4402","Agent / Agente d'exploitation des remontées mécaniques","non"
"26","Je suis attiré / attirée par l'envers du décor","128","E1202","Employé / Employée de laboratoire cinématographique","oui"
"26","Je suis attiré / attirée par l'envers du décor","129","E1203","Développeur / Développeuse de photographies","oui"
"26","Je suis attiré / attirée par l'envers du décor","130","E1204","Projectionniste","oui"
"26","Je suis attiré / attirée par l'envers du décor","404036","E1206","UX - UI Designer","non"
"26","Je suis attiré / attirée par l'envers du décor","169","F1609","Solier / Solière","non"
"26","Je suis attiré / attirée par l'envers du décor","488348","G1406","Directeur / Directrice d'équipement sportif","non"
"26","Je suis attiré / attirée par l'envers du décor","489085","I1106","Responsable de maintenance réseaux des territoires connectés","non"
"26","Je suis attiré / attirée par l'envers du décor","311","I1302","Technicien / Technicienne de maintenance d'installations automatisées","non"
