"code_ogr","libelle","code_rubrique"
"489632","CQP opérateur d'attractions","3"
"489633","CQP opérateur de parcours acrobatique en hauteur","3"
"489634","CQP technicien cordiste","3"
"489635","CQP vendeur en espace de loisirs","3"
"489637","DEJEPS spécialité perfectionnement sportif mention escalade","3"
"489638","DEJEPS spécialité perfectionnement sportif mention spéléologie","3"
"489639","DESJEPS spécialité performance sportive mention sport adapté","3"
"489642","Diplôme national supérieur professionnel de comédien","3"
"489643","Documents d'identification d'un véhicule","3"
"489644","Documents définissant les exigences applicables au logiciel de contrôle","3"
"489645","Fondamentaux d'anatomie et de physiologie appliqués au massage bien-être","3"
"489646","Habilitation électrique B2XL Contrôleur Technique","3"
"489647","Habilitation électrique B2XL Déconstruction de véhicules","3"
"489648","Habilitation électrique B2XL Dépannage-remorquage","3"
"489649","Habilitation électrique BOL/BCL/B2VL/BCL","3"
"489650","Licence mention arts du spectacle","3"
"489651","Licence mention sciences et techniques des activités physiques et sportives : activité physique adaptée et santé","3"
"489652","Licence Pro mention Commerce et distribution","3"
"489653","Licence pro mention métiers de la médiation par des approches artistiques et culturelles","3"
"489654","Licence pro mention métiers des arts culinaires et des arts de la table","3"
"489655","Licence pro mention métiers du tourisme et des loisirs","3"
"489656","Licence pro mention organisation et gestion des établissements hôteliers et de restauration","3"
"489658","Manoeuvres de traction directe ou indirecte, de treuillage, de mouflage et de grutage","3"
"489659","Master mention commerce et distribution","3"
"489660","Master mention danse","3"
"489661","Master mention direction de projets ou établissements culturels","3"
"489662","Master mention entrepreneuriat et management de projets","3"
"489663","Master mention marketing, vente","3"
"489665","Master mention tourisme","3"
"489666","MC Employé barman","3"
"489667","Mesures de prévention relatives aux risques environnementaux","3"
"489668","Méthodes de contrôle de l'état des pièces","3"
"489669","Méthodologie de diagnostic technique","3"
"489670","Méthodologie d'intervention sur les systèmes pyrotechniques (déclenchement, extraction, neutralisation) et leur mode de stockage","3"
"489671","Méthodologies liées à l'extraction et au stockage des batteries","3"
"489672","Modalités de suivi d'un système qualité","3"
"489673","Norme NFC18-550 relative aux travaux électriques sur véhicules","3"
"489675","Principe de fonctionnement d'un système EOBD","3"
"489676","Principe de fonctionnement des circuits d'allumage","3"
"489677","Principe de fonctionnement des circuits de carburant haute pression","3"
"489678","Principe de fonctionnement des circuits de climatisation","3"
"489679","Principe de fonctionnement des circuits de refroidissement","3"
"489680","Principe de fonctionnement des circuits essence et diesel","3"
"489681","Principe de fonctionnement des embrayages","3"
"489682","Principe de fonctionnement des systèmes de dépollution","3"
"489683","Principe de fonctionnement des systèmes de suralimentation essence et diesel","3"
"489684","Principe de fonctionnement du circuit d'air","3"
"489685","Principe de fonctionnement du dispositif informatique portable (DIP)","3"
"489686","Principe de fonctionnement du système de freinage et de son assistance","3"
"489687","Principe de fonctionnement d'un moteur thermique","3"
"489688","Principe du système de freinage et de son assistance (classique, ABS/ESP)","3"
"489689","Procédures de contrôle d'un moteur","3"
"489690","Procédures de mesure de pollution des véhicules","3"
"489691","Procédures de métrologie","3"
"489692","Qualification pour les véhicules à réservoir gaz carburant","3"
"489693","Réglementation appliquée aux équipements sportifs","3"
"489694","Réglementation associée aux conditions de son exercice professionnel","3"
"489695","Réglementation de mise en sécurité sur routes et autoroutes","3"
"489696","Réglementations liées au GPL et GNV","3"
"489697","Règles de balisage selon les situations","3"
"489698","Règles de facturation","3"
"489699","Règles de sécurité liées à la manipulation des fluides frigorigènes","3"
"489700","Responsable d'animation en structure d'accueil touristique et de loisirs","3"
"489701","Risques électriques","3"
"489702","Risques liés à la circulation routière, aux incendies et aux conditions météorologiques","3"
"489703","Risques liés aux marchandises transportées","3"
"489704","Risques liés aux matières et aux produits dangereux","3"
"489705","Rôle et responsabilité des intervenants (sapeurs-pompiers, force de l'ordre, sociétés d'autoroutes, etc.)","3"
"489706","Sécurité et normes environnementales","3"
"489707","Spécificités des interventions sur véhicules électriques, hybrides, GPL, GNV","3"
"489708","Techniques de dépose et de démontage des véhicules hors d'usage","3"
"489709","Techniques de massage bien-être","3"
"489710","Techniques fondamentales d'orfèvrerie sur les matériaux","3"
"489711","Technologie des systèmes de freinage des véhicules thermiques, électriques et hybrides","3"
"489712","Technologie et éléments spécifiques aux véhicules électriques et hybrides","3"
"489713","Technologies associées à la direction d'un véhicule (crémaillères, boitiers, assistance électrique…)","3"
"489714","Technologies associées au système de liaison au sol","3"
"489715","Technologies associées aux châssis et à la carrosserie des véhicules","3"
"489716","Technologies et éléments spécifiques aux véhicules GPL/GNV","3"
"489717","Technologies et homologations associées à l'éclairage, à l'AFS, la signalisation, aux dispositifs réfléchissants et aux équipements électriques","3"
"489718","Technologies et homologations associées à la visibilité (vitrage, rétroviseurs, désembuage, etc.) et aux autres matériels d'un véhicule","3"
"489719","Titre à Finalité Professionnelle Barman","3"
"489720","Titre à Finalité Professionnelle Commis de cuisine","3"
"489721","Titre à Finalité Professionnelle Cuisinier","3"
"489722","CQP Maître d'hôtel","3"
"489723","Titre à finalité professionnelle Mécanicien automobile","3"
"489724","Titre à Finalité Professionnelle Serveur en restauration","3"
"489725","Titre professionnel chargé d'accueil touristique et de loisirs","3"
"489726","Titre professionnel conseiller de vente","3"
"489727","Titre professionnel contrôleur technique de véhicules légers","3"
"489728","Titre professionnel manager d'unité marchande","3"
"489729","Titre professionnel mécanicien automobile","3"
"489730","Titre professionnel responsable d'établissement marchand","3"
"489731","Types de motorisation (énergies, homologations, particularités) et leurs systèmes de dépollution","3"
"489732","Utilisation de logiciels de contrôle","3"
"489733","Utilisation de support de traçabilité informatisé","3"
"489734","Utilisation d'outil de diagnostic","3"
"489735","Zones de risques électriques","3"
"489906","Protocoles de lutte contre les infections nosocomiales","3"
"489907","Procédures de nettoyage et de désinfection","3"
"489908","Techniques de manipulation du patient","3"
"489909","Circuits électroniques","3"
"489910","Composants inductifs","3"
"489940","Caractéristiques des équipements de brancardage (lit, fauteuil roulant, etc)","3"
"489942","Aide aux techniques de brancardage, installation et déplacement","3"
"489943","Circuit du médicament","3"
"489944","Préparation des médicaments","3"
"489945","Planification des soins infirmiers","3"
"489955","Directive sur le reporting de durabilité des entreprises (CSRD)","3"
"489957","Caractéristiques de l'enfant et du nourrisson","3"
"489958","Typologie des handicaps et caractéristiques associées","3"
"489959","Analyse des risques","3"
"489961","Participation à la planification des interventions sociales","3"
"489964","Rédaction d'écrits professionnels","3"
"489986","Supervision des opérations","3"
"490012","Droit national et international","3"
"490053","Techniques professionnelles mécaniques des matériaux","3"
"490057","Connaissance des aciers et des traitements thermiques associés","3"
"490058","Bac pro technicien en réalisation de produits mécaniques TRPM","3"
"490059","BMA Orfèvrerie options Monture-tournure et Gravure-ciselure","3"
"490060","CQP ajusteur monteur d'outillages de production","3"
"490081","Référentiel de l’entreprise et l’ensemble des consignes et procédures de sécurité","3"
"490082","Fondamentaux des matériaux, de leurs procédés de fabrication et de maintenance","3"
"490083","Méthodes et techniques de contrôle et leurs principes physiques","3"
"490084","Traitement des signaux","3"
"490088","Procédures de contrôle","3"
"490092","Méthodes et techniques en CND/END ressuage","3"
"490094","Méthodes et techniques en CND/END magnétoscopie","3"
"490096","Méthodes et techniques en CND/END ultrasons","3"
"490097","Méthodes et techniques en CND/END radiographie","3"
"490098","Méthodes et techniques en CND/END étanchéité","3"
"490101","Normes relatives à la prévention des risques électriques","3"
"490107","BP Arts du service et commercialisation en restauration","3"
"490116","Fonctionnement des circuits d’injection essence","3"
"490128","Modalités de prise en charge de patients en fin de vie","3"
